record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
707,1/30/2023,10:00:00,Winter,1.0,Monday,7.74,1026.63,73.7,11.63,sunny
281,1/12/2023,16:00:00,WINTER,1.0,Thursday,13.53,1022.5,64.58,5.14,Rainy 
1497,3/4/2023,8:00:00,Spring,3.0,Saturday,25.95,1008.45,43.04,12.25,CLOUDY
3191,5/13/2023,22:00:00,Spring,5.0,Saturday,23.8,1023.89,46.2,12.46,Sunny 
2408,4/11/2023,7:00:00,Spring,4.0,Tuesday,13.68,1029.32,85.07,11.42,Cludy
1151,2/17/2023,22:00:00,Winter,2.0,Friday,6.92,1020.5,79.53,19.87,Cludy
1832,3/18/2023,7:00:00,Spring,3.0,Saturday,20.37,1018.66,72.67,14.45,STORMY
1986,3/24/2023,17:00:00,Spring,3.0,Friday,8.14,1015.3,33.34,14.67,foggy
1460,3/2/2023,19:00:00,Spring,3.0,Thursday,8.48,1024.56,36.58,8.45,Stromy
3080,5/9/2023,7:00:00,spring,5.0,Tue,27.13,1016.34,72.53,10.53,stormy
484,1/21/2023,3:00:00,Winter,1.0,Saturday,5.67,1012.15,94.67,2.98,windy
1983,3/24/2023,14:00:00,Spring,3.0,Friday,19.57,1001.12,64.12,20.08,Rainy 
446,1/19/2023,13:00:00,Winter,1.0,Thursday,0.97,1012.34,32.43,16.56,Foggy
235,1/10/2023,18:00:00,Winter,1.0,Tuesday,2.89,1018.67,58.66,8.62,Stromy
1771,3/15/2023,18:00:00,Spring,3.0,Wednesday,19.71,1022.95,43.31,8.09,CLOUDY
822,2/4/2023,5:00:00,Winter,2.0,Saturday,0.19,1025.03,50.05,10.73,Rainy
683,1/29/2023,10:00:00,Winter,1.0,Sunday,4.29,1009.12,73.46,22.11,Cloudy
3104,5/10/2023,7:00:00,SPRING,5.0,Wednesday,19.21,1017.83,77.68,11.08,Cloudy
2848,4/29/2023,15:00:00,Spring,4.0,Saturday,21.03,1010.76,34.29,14.47,RAINY
1161,2/18/2023,8:00:00,Winter,2.0,Saturday,12.07,1014.03,51.62,20.33,Rainy
761,2/1/2023,16:00:00,Winter,2.0,Wednesday,11.05,1014.26,46.2,13.35,WINDY
2981,5/5/2023,4:00:00,SPRING,5.0,FRIDAY,21.57,1015.47,57.01,8.33,Rainy
352,1/15/2023,15:00:00,WINTER,1.0,Sunday,12.98,1006.95,33.67,21.01,stormy
3216,5/14/2023,23:00:00,Spring,5.0,Sunday,26.2,1008.97,63,3.27,Windy
3065,5/8/2023,16:00:00,Spring,5.0,Monday,22.08,1022.41,35.92,16.28, Foggy
168,1/7/2023,23:00:00,Winter,1.0,Saturday,-5.25,1021.73,73.69,0.44,WINDY
1499,3/4/2023,10:00:00,Spring,3.0,Saturday,-,1017.15,67.95,13.03,rainy
1555,3/6/2023,18:00:00,Spring,3.0,Monday,18.06,1003.43,51.02,20.22,foggy
2358,4/9/2023,5:00:00,Spring,4.0,Sunday,8.1,1029.21,67.94,7.02,Cloudy
2078,3/28/2023,13:00:00,Spring,3.0,Tuesday,14.79,1010.88,41.46,28.19,Cludy
1000,2/11/2023,15:00:00,Winter,2.0,Saturday,-2.39,1010.44,79.65,14.16,SUNNY
23,1/1/2023,22:00:00,Winter,1.0,Sunday,5.35,1017.11,56.46,17.81,Windy
804,2/3/2023,11:00 AM,Winter,2.0,Friday,16.34,1025.19,66.03,22.69,RAINY
816,2/3/2023,23:00:00,Winter,2.0,Friday,6.81,1013.37,41.43,19.04,SUNNY
2840,4/29/2023,7:00:00,Spring,4.0,Saturday,18.27,1018.02,44.79,13.75,RAINY
523,1/22/2023,18:00:00,Winter,1.0,Sunday,5.73,1024.62,59.9,13.8,Sunny 
793,2/3/2023,0:00:00,WINTER,2.0,Friday,7.52,1009.67,40.81,15.65,WINDY
961,2/10/2023,0:00:00,Winter,2.0,Friday,4.93,1007.32,69.68,3.77,SUNNY
667,1/28/2023,18:00:00,WINTER,1.0,Saturday,10.32,1002.06,67.72,4.6, Foggy
1502,3/4/2023,13:00:00,Spring,3.0,Saturday,16.93,1019.7,50.18,2.49,  windy  
2139,3/31/2023,2:00:00,Spring,3.0,Friday,20.63,1013.06,69.14,13.09,sunny
3040,5/7/2023,15:00:00,Spring,5.0,Sunday,18.53,1018.66,45.11,13.02,stormy
1122,2/16/2023,17:00:00,Winter,2.0,Thursday,7.83,1000.24,61.31,8.53,stormy
2219,4/3/2023,10:00:00,Spring,4.0,Monday,9.16,1010.59,61.95,10,STORMY
1310,2/24/2023,13:00:00,Winter,2.0,Friday,1.01,1022.62,57.7,17.03,Stromy
1019,2/12/2023,10:00:00,Winter,2.0,Sunday,0.31,1011.84,48.31,12.68,rainy
723,1/31/2023,2:00:00,Winter,1.0,Tuesday,6.07,1016.06,57.12,0.78,Cloudy
1725,13-Mar-23,20:00:00,Spring,3.0,Monday,14.4,1003.99,54.38,3.15,CLOUDY
2099,3/29/2023,10:00:00,Spring,3.0,Wed,25.87,1010.23,42.44,17.37,WINDY
2885,5/1/2023,4:00:00,Spring,5.0,Monday,25.79,1014.5,64.39,20.22,rainy
621,1/26/2023,20:00:00,Winter,1.0,Thursday,4.97,1026.76,84.89,7.4,STORMY
3039,5/7/2023,14:00:00,Spring,5.0,Sunday,23.89,1004.01,65.5,6.3,RAINY
238,1/10/2023,9:00 PM,Winter,1.0,Tuesday,7.77,1014.95,51.38,14.11,Windy
208,1/9/2023,15:00:00,Winter,1.0,Monday,5.9,1010.75,34.83,6.49,foggy
1790,3/16/2023,13:00:00,Spring,3.0,Thursday,23.84,1006.8,42.18,9.58,SUNNY
2338,4/8/2023,9:00:00,Spring,4.0,Saturday,21.05,1010.35,59.87,14.88,Rainy 
1344,2/25/2023,23:00:00,Winter,2.0,Sat,2.52,1012.46,61.47,16.44,CLOUDY
960,2/9/2023,23:00:00,Winter,2.0,Thursday,14.19,1016.04,40.48,10.14,Stromy
1974,3/24/2023,5:00:00,Spring,3.0,Friday,12.03,1004.9,25.97,8.71,WINDY
2109,3/29/2023,20:00:00,Spring,3.0,Wednesday,14.82,1018.93,50.68,12.9,rainy
2424,4/11/2023,23:00:00,Spring,4.0,Tuesday,30.65,1011.18,51.54,7.22,foggy
183,1/8/2023,14:00:00,Winter,1.0,Sunday,5.3,1006.77,57.94,6.13,SUNNY
1901,3/21/2023,4:00:00,Spring,3.0,Tuesday,17.36,1008.93,62.28,6.91,windy
3188,5/13/2023,19:00:00,Spring,5.0,Saturday,18.73,1009.57,33.5,25.15,RAINY
1487,3/3/2023,22:00:00,Spring,3.0,Friday,20.46,1019.67,45.98,19,WINDY
477,1/20/2023,20:00:00,Winter,1.0,FRIDAY,7.46,1016.58,31.44,5.24,rainy
1084,2/15/2023,3:00 AM,Winter,2.0,Wednesday,11.77,1014.6,62.1,8.13,foggy
1476,3/3/2023,11:00:00,Spring,3.0,Friday,17.65,992.82,52.72,18.36, Foggy
406,1/17/2023,21:00:00,Winter,1.0,Tuesday,8.57,1001.49,68.79,7.99,Sunny
625,1/27/2023,0:00:00,Winter,1.0,Friday,6.61,1010.76,66.86,14.04,STORMY
1667,3/11/2023,10:00:00,Spring,3.0,Saturday,14.4,1005.61,36.2,10.71,Windy
1336,2/25/2023,15:00:00,Winter,2.0,Saturday,2.73,1016.42,29.47,8.63,Windy
972,2/10/2023,11:00:00,Winter,2.0,Friday,7.68,1017.29,22.06,11.03,foggy
1530,3/5/2023,17:00:00,Spring,3.0,SUNDAY,22.11,1006.3,63.28,9.94,Foggy
815,2/3/2023,22:00:00,Winter,2.0,Friday,3.59,1007.3,72.8,20.62,windy
1067,2/14/2023,10:00:00,Winter,2.0,Tuesday,7.7,1016.95,59.36,0.03,WINDY
1183,2/19/2023,6:00:00,Winter,2.0,Sunday,15.96,1013.15,37.17,11.7,WINDY
1418,3/1/2023,1:00:00,Spring,3.0,Wednesday,9.35,1023.67,92.46,12.28,Rainy
661,1/28/2023,12:00:00,Winter,1.0,Saturday,17.05,1011.26,42.29,8.09, Foggy
1276,2/23/2023,3:00:00,Winter,2.0,Thursday,13.14,1017.01,58.72,12.47,RAINY
897,2/7/2023,8:00:00,WINTER,2.0,Tuesday,8.36,1002.65,44.56,6.49,stormy
1977,24/03/2023,8:00:00,Spring,3.0,Friday,23.56,1012.43,56.28,10.33,Stormy
333,1/14/2023,20:00:00,Winter,1.0,Saturday,1.95,1017.8,77.96,19.31,FOGGY
2835,4/29/2023,2:00:00,SPRING,4.0,Saturday,19.15,0,105.67,15.09,Cludy
71,3/1/2023,22:00:00,Winter,1.0,Tuesday,8.57,1018.3,78.79,4.57,SUNNY
1969,3/24/2023,0:00:00,Spring,3.0,Friday,32.33,1005.78,97.36,9.87,Stormy
964,2/10/2023,3:00:00,Winter,2.0,Friday,14.48,1004.14,49.52,11.09,WINDY
2887,5/1/2023,6:00:00,Spring,5.0,Monday,18.93,1023.37,58.35,3.1,Cloudy
1103,2/15/2023,22:00:00,Winter,2.0,Wednesday,10.7,1020.01,44.97,11.63,Rainy 
2275,4/5/2023,18:00:00,Spring,4.0,Wednesday,11.69,1003.16,56.61,9,windy
1944,22-Mar-23,23:00:00,Spring,3.0,Wednesday,16.55,1016.55,67.24,15.61,RAINY
1125,2/16/2023,20:00:00,Winter,2.0,Thursday,3.97,1021.61,22.45,4.83,Stromy
533,1/23/2023,4:00:00,Winter,1.0,Monday,11.58,1018.75,61.58,12.12,Foggy
1670,3/11/2023,13:00:00,Spring,3.0,Saturday,18.15,1005.82,45.21,8.7,windy
891,2/7/2023,2:00:00,Winter,2.0,Tuesday,9.16,1006.95,22.15,19.17,rainy
3248,5/16/2023,7:00:00,Spring,5.0,Tuesday,15.69,1016.64,51.37,8.46,Sunny
863,2/5/2023,22:00:00,Winter,2.0,Sunday,6.06,1009.69,47.84,4.47,Stromy
1634,3/10/2023,1:00:00,Spring,3.0,Friday,25.7,1023.04,44.71,16.92,rainy
178,8/1/2023,9:00:00,Winter,1.0,Sunday,-2.41,1026.57,58.17,11.42,CLOUDY
3098,5/10/2023,1:00:00,Spring,5.0,Wednesday,15.27,1012.22,73.43,25.21,Cludy
3310,5/18/2023,21:00:00,Spring,5.0,Thu,7.19,1020.37,65.58,13.54,Rainy 
365,1/16/2023,4:00:00,Winter,1.0,Monday,11.77,1016.05,74.35,16.04,CLOUDY
1332,2/25/2023,11:00:00,Winter,2.0,Saturday,8.99,1012.93,47.23,13.31,Sunny
900,2/7/2023,11:00:00,Winter,2.0,Tuesday,3.13,1021.06,60.04,10.64,SUNNY
2101,3/29/2023,12:00:00,Spring,3.0,Wednesday,19.17,1022.32,64.38,10.98,Foggy
1624,3/9/2023,15:00:00,Spring,3.0,Thursday,22.79,1018.31,39.61,14.29,Stromy
1513,3/5/2023,0:00:00,Spring,3.0,Sunday,11.27,1006.11,75.66,18.12,WINDY
2050,3/27/2023,9:00:00,Spring,3.0,Monday,21.22,1029.62,88.1,12.48,rainy
1464,3/2/2023,23:00:00,spring,3.0,Thursday,21.06,1005.17,34.28,1.21,SUNNY
1431,3/1/2023,14:00:00,Spring,3.0,Wednesday,15.83,1026.78,43.49,8.38,Foggy
1589,3/8/2023,4:00:00,spring,3.0,Wednesday,11.23,1018.88,23.84,10.59,stormy
334,1/14/2023,21:00:00,Winter,1.0,Saturday,6.93,1024.93,57.23,9.98,rainy
1878,3/20/2023,5:00:00,Spring,3.0,Monday,14,1009.01,81.17,26.43,Sunny
1379,2/27/2023,10:00:00,Winter,2.0,Monday,11.19,1015.07,72.93,2.89, Foggy
3097,5/10/2023,0:00:00,Spring,5.0,Wednesday,16.02,1012.39,50.07,3.56,RAINY
2096,3/29/2023,7:00:00,Spring,3.0,Wednesday,18.51,1015.45,56.39,19.46,Rainy 
575,1/24/2023,22:00:00,Winter,1.0,Tuesday,10.09,1024.21,64.76,2.98,windy
1508,3/4/2023,19:00:00,Spring,3.0,Saturday,8.17,200,30.49,9.45,Rainy 
1679,3/11/2023,22:00:00,Spring,3.0,Saturday,25.17,1015.28,25.55,14.76,Cloudy
2414,4/11/2023,13:00:00,Spring,4.0,Tuesday,18.96,1025.15,61.3,19.83, Foggy
1581,3/7/2023,20:00:00,Spring,3.0,Tuesday,24.17,1012.94,49.18,19.84,stormy
2822,4/28/2023,13:00:00,Spring,4.0,Friday,14.78,1007.16,47.14,3.81,Cloudy
82,1/4/2023,9:00:00,Winter,1.0,Wednesday,2.97,1003.29,72.37,16.75,Foggy
2516,4/15/2023,19:00:00,Spring,4.0,Saturday,18.7,1014.91,68.28,22.69,Cludy
199,1/9/2023,6:00:00,Winter,1.0,Monday,9.36,1002.79,38.78,18.32,WINDY
2880,4/30/2023,23:00:00,spring,4.0,Sunday,16.45,1019.28,67.66,10.3,sunny
3235,5/15/2023,18:00:00,Spring,5.0,Monday,22.83,1018.77,24.73,19.94,Sunny
2187,4/2/2023,2:00:00,Spring,4.0,Sunday,28.26,1007.45,53.51,10.37,FOGGY
2522,4/16/2023,1:00:00,Spring,4.0,Sunday,21,1014.41,40.47,3.71,Rainy
1395,2/28/2023,2:00:00,WINTER,2.0,Tuesday,4.66,1014.55,34.78,12.09,Rainy 
532,1/23/2023,3:00:00,Winter,1.0,Monday,8.11,1017.38,37.29,18.69,Cloudy
1721,3/13/2023,16:00:00,Spring,3.0,Monday,18.93,1012.65,44.07,10.87,Windy
2068,3/28/2023,3:00:00,Spring,3.0,Tuesday,14.25,1019.34,32.85,18.35,rainy
409,1/18/2023,0:00:00,Winter,1.0,Wednesday,4.78,1021.24,49.98,9.58,cloudy
2630,4/20/2023,13:00:00,Spring,4.0,Thursday,150,1023.18,31.6,24.7,Stormy
1402,2/28/2023,9:00:00,Winter,2.0,Tuesday,10.09,1014.76,35.94,9.73,sunny
1345,2/26/2023,0:00:00,Winter,2.0,Sunday,20.86,995,64.13,8.66,sunny
1708,3/13/2023,3:00:00,Spring,3.0,Monday,17.14,1009.51,61.63,7.5,Rainy
657,1/28/2023,8:00:00,Winter,1.0,Saturday,10.05,1006.11,76.05,16.19,Foggy
1492,3/4/2023,3:00:00,Spring,3.0,Saturday,24.84,1014.01,67.77,19.34,foggy
331,1/14/2023,18:00:00,WINTER,1.0,Saturday,8.28,1017.24,53.94,14.92,Foggy
2888,5/1/2023,7:00:00,Spring,5.0,Monday,25.26,1005.42,73.8,11.46,Stromy
473,1/20/2023,16:00:00,Winter,1.0,Friday,5.63,1012.88,63.19,12.04,CLOUDY
2255,4/4/2023,22:00:00,Spring,4.0,Tuesday,9.5,1007.12,52.08,16,Stromy
939,2/9/2023,2:00:00,Winter,2.0,Thursday,14.26,1009.41,44.62,0.19,Rainy 
921,2/8/2023,8:00:00,Winter,2.0,Wednesday,2.4,1009.85,57.68,19.38,Rainy
3090,5/9/2023,17:00:00,Spring,5.0,Tuesday,15.52,1013.38,46.66,12.89,  Rainy   
2789,4/27/2023,4:00:00,Spring,4.0,Thursday,11.88,993.18,39.42,18.68,stormy
3355,5/20/2023,18:00:00,Spring,5.0,SATURDAY,7.81,1004.55,57.46,13.98,stormy
494,1/21/2023,13:00:00,Winter,1.0,Saturday,11.28,1014.56,54.72,9.67,foggy
1737,3/14/2023,8:00:00,Spring,3.0,Tuesday,9.03,1021.67,27.42,17.39,Cludy
3100,5/10/2023,3:00:00,Spring,5.0,Wednesday,26.92,1011.68,35.09,8.99,Stromy
2174,4/1/2023,13:00:00,SPRING,4.0,Saturday,20.65,1012.04,54.48,17.43,FOGGY
922,2/8/2023,9:00:00,Winter,2.0,Wednesday,11.02,1006.2,92.28,13.59,SUNNY
1115,2/16/2023,10:00:00,Winter,2.0,Thursday,2.21,1002.33,31.73,15.97,cloudy
2063,3/27/2023,22:00:00,SPRING,3.0,Monday,34.89,1018.41,48.86,5.66,SUNNY
2882,5/1/2023,1:00 AM,Spring,5.0,Monday,13.9,1015.69,59.35,14.36,Stromy
2801,4/27/2023,16:00:00,Spring,4.0,Thursday,22.53,1001.39,45.03,11.27,Sunny
2051,3/27/2023,10:00:00,Spring,3.0,Monday,-1.18,1022.89,46.89,7.19,Rainy
1683,3/12/2023,2:00:00,Spring,3.0,Sunday,12.78,1027.27,80.22,6.7,WINDY
2243,4/4/2023,10:00:00,Spring,4.0,Tuesday,20.67,1024.94,49.13,20.88,Windy
2409,4/11/2023,8:00:00,Spring,4.0,Tuesday,16.51,1007.46,53.98,3.56,Cloudy
991,2/11/2023,6:00:00,winter,2.0,Saturday,4.34,1028.12,55.74,16.61,CLOUDY
2775,4/26/2023,14:00:00,Spring,4.0,Wednesday,11.46,1014.49,63.42,10.81,Rainy
3136,5/11/2023,15:00:00,Spring,5.0,Thursday,13.7,1007.2,50.14,10.4,sunny
392,1/17/2023,7:00:00,Winter,1.0,Tuesday,11.68,1010.75,56,15.1,rainy
3127,5/11/2023,6:00:00,Spring,5.0,Thursday,17.31,200,54.92,9.34,foggy
56,1/3/2023,7:00:00,Winter,1.0,Tuesday,19.57,998.06,65.29,2.32,windy
502,1/21/2023,21:00:00,Winter,1.0,Saturday,-1.47,1014.71,55.02,7.1,WINDY
1521,3/5/2023,8:00:00,Spring,3.0,Sunday,25.74,1015.56,73.32,12.8,CLOUDY
2825,4/28/2023,16:00:00,Spring,4.0,Friday,13.98,1009.24,50.49,9.32,cloudy
838,2/4/2023,21:00:00,Winter,2.0,Saturday,11.39,1011.9,47.21,9.95,Stromy
1858,3/19/2023,9:00:00,Spring,3.0,Sunday,19.01,1000.54,55.6,3.46,stormy
896,2/7/2023,7:00:00,Winter,2.0,Tuesday,18.62,1023.65,83.81,4.66,Stromy
2182,4/1/2023,21:00:00,Spring,4.0,Saturday,17.31,1009.98,102.37,17.44,STORMY
3058,5/8/2023,9:00:00,Spring,5.0,Monday,22.83,1007.22,59.64,-20,Sunny 
2790,4/27/2023,5:00:00,SPRING,4.0,Thursday,15.99,1011.65,64.83,22.83,SUNNY
315,1/14/2023,2:00:00,Winter,1.0,Saturday,16.36,1016.35,44.42,11.67,Cloudy
1410,2/28/2023,17:00:00,Winter,2.0,Tuesday,18.42,1004.94,49.9,13.39,WINDY
309,1/13/2023,20:00:00,Winter,1.0,Friday,7.56,1033.64,42.94,21.83,WINDY
3363,5/21/2023,2:00:00,SPRING,5.0,Sunday,18.72,1006.5,67.33,12.84,STORMY
2235,4/4/2023,2:00:00,Spring,4.0,Tuesday,13.06,1030.93,62.15,11.08,WINDY
1566,3/7/2023,5:00:00,Spring,3.0,Tuesday,25.08,1019.19,52.63,13.85,STORMY
655,1/28/2023,6:00:00,Winter,1.0,Saturday,4.33,1013.66,61.86,20.73,Windy
3102,5/10/2023,5:00:00,spring,5.0,Wednesday,6.63,1013.83,67.91,7,Windy
3178,5/13/2023,9:00:00,Spring,5.0,Saturday,34.42,1019.27,50.99,17.21,CLOUDY
2375,4/9/2023,22:00:00,Spring,4.0,Sunday,24.21,1018.82,55.99,21.99,SUNNY
826,2/4/2023,9:00:00,Winter,2.0,Saturday,9.69,1005.5,58.25,5.85,Windy
3309,5/18/2023,20:00:00,SPRING,5.0,Thursday,19.9,1025.28,74.65,17.19,Stormy
2710,4/23/2023,21:00:00,Spring,4.0,Sunday,14.55,1007.52,-15,8.43,sunny
766,2/1/2023,9:00 PM,Winter,2.0,Wednesday,9.59,1010.34,53.6,8.82,CLOUDY
2332,4/8/2023,3:00:00,Spring,4.0,Saturday,10.77,1015.9,43.04,18.45,Stormy
436,1/19/2023,3:00:00,Winter,1.0,Thursday,7.48,1011.65,56.05,18.97,stormy
419,1/18/2023,10:00:00,Winter,1.0,Wednesday,6.04,1005.62,79.23,10.07,WINDY
798,2/3/2023,5:00:00,WINTER,2.0,Friday,12.46,1027.64,48.85,16.27,Rainy 
573,1/24/2023,20:00:00,Winter,1.0,Tuesday,5.01,1024.38,81.08,17.87,CLOUDY
2714,4/24/2023,1:00:00,Spring,4.0,monday,16.98,1009.91,42.8,7.38,Rainy 
2030,3/26/2023,13:00:00,Spring,3.0,Sunday,12.93,1015.71,51.52,12.06,Stormy
3383,5/21/2023,10:00 PM,Spring,5.0,SUNDAY,26.91,1017.53,64.57,17.22,rainy
929,2/8/2023,16:00:00,Winter,2.0,Wednesday,9.41,995.94,70.19,11.05,SUNNY
45,1/2/2023,20:00:00,Winter,1.0,Monday,8.07,1024.63,51.03,28.32,SUNNY
2330,4/8/2023,1:00:00,Spring,4.0,Saturday,16.58,1005.02,48.04,5.41,Stormy
1548,3/6/2023,11:00:00,Spring,3.0,Monday,17.88,1023.23,71.24,5.54,sunny
641,1/27/2023,16:00:00,Winter,1.0,Friday,2.93,1013.69,41.12,13.53,CLOUDY
1495,3/4/2023,6:00:00,Spring,3.0,Saturday,26.27,1017.98,58.6,14.92,sunny
ID_796,2/3/2023,3:00:00,Winter,2.0,Friday,12.89,1017.18,38.44,10.02,foggy
2631,4/20/2023,14:00:00,Spring,4.0,Thursday,15.94,1014.16,250,11.63,  FOGGY  
186,1/8/2023,17:00:00,Winter,1.0,Sunday,-1.2,1002.76,45.63,12.16,WINDY
251,1/11/2023,10:00:00,Winter,1.0,Wednesday,15,1020.4,55.89,8.12,windy
2730,4/24/2023,17:00:00,Spring,4.0,Monday,17.82,1008.78,39.65,10.29,Cloudy
1558,3/6/2023,21:00:00,Spring,3.0,Monday,22.15,1007.95,59.37,9.82, Foggy
151,1/7/2023,6:00:00,Winter,1.0,Saturday,11.78,1005.62,68.04,20.13,WINDY
15,1/1/2023,14:00:00,Winter,1.0,Sunday,3.8,1010.53,59.97,-17.85,Stromy
3409,5/23/2023,0:00:00,Spring,5.0,Tuesday,23.82,1012.8,21.57,14.25,SUNNY
2607,4/19/2023,14:00:00,Spring,4.0,Wednesday,13.23,1017.06,54.4,8.99,rainy
690,1/29/2023,17:00:00,Winter,1.0,Sunday,8.98,1006.93,38.04,15.74,RAINY
2692,4/23/2023,3:00:00,Spring,4.0,Sunday,25.78,1020.46,9.72,21.47,RAINY
2977,5/5/2023,0:00:00,Spring,5.0,Friday,16.79,1033.64,250,1.15,CLOUDY
1105,2/16/2023,0:00:00,Winter,2.0,Thursday,9.31,997.4,49.74,1.31,Rainy
3107,5/10/2023,10:00:00,Spring,5.0,Wednesday,16.4,1008.14,44.26,12.51,stormy
2136,3/30/2023,23:00:00,Spring,3.0,Thursday,16.4,1002.1,44.74,11.95,FOGGY
2653,4/21/2023,12:00:00,Spring,4.0,Friday,23.67,1007.62,51.95,18.73,FOGGY
710,1/30/2023,13:00:00,Winter,1.0,Monday,17.52,1026.01,88.28,11.05, Foggy
1143,2/17/2023,14:00:00,Winter,2.0,Friday,15.26,1013.11,46.05,10.2,Cludy
1780,3/16/2023,3:00:00,Spring,3.0,Thursday,26.77,1010.08,42.39,16.12,Rainy 
2206,4/2/2023,21:00:00,Spring,4.0,Sunday,19.9,1023.74,58.98,8.11,STORMY
321,1/14/2023,8:00:00,Winter,1.0,Saturday,8.67,1011.78,65.62,17.74,Rainy
3376,5/21/2023,15:00:00,Spring,5.0,Sunday,20.15,1014.89,66.51,15.23,Rainy 
910,2/7/2023,9:00 PM,winter,2.0,TUESDAY,6.3,1015.96,53.14,14.75,Rainy
1620,3/9/2023,11:00:00,Spring,3.0,Thursday,23.19,1005.72,51.34,13.77,CLOUDY
1486,3/3/2023,21:00:00,Spring,3.0,Friday,11.4,1019.17,55.02,2.73,Stromy
118,1/5/2023,21:00:00,Winter,1.0,Thursday,5.35,1008.39,50.87,1.81,STORMY
2303,4/6/2023,22:00:00,Spring,4.0,Thursday,19.24,1020.09,33.23,6.45,WINDY
2212,4/3/2023,3:00:00,Spring,4.0,Monday,20.18,1007.07,49.84,12.73,WINDY
878,2/6/2023,13:00:00,Winter,2.0,Monday,999,1008.73,73.31,6.74,SUNNY
648,1/27/2023,23:00:00,Winter,1.0,Friday,4,1012.49,73.56,9.26,Rainy
1010,2/12/2023,1:00:00,Winter,2.0,Sunday,10.58,1011.23,54.67,7.87,Sunny
2029,3/26/2023,12:00:00,Spring,3.0,Sunday,9.22,1002.85,41.67,11.04,STORMY
1804,3/17/2023,3:00:00,Spring,3.0,Friday,11.55,1009.74,55.21,15.38,WINDY
3239,5/15/2023,10:00 PM,Spring,5.0,Monday,28.59,1003.2,70.37,6.03,sunny
2116,3/30/2023,3:00:00,Spring,3.0,Thursday,14.25,995.7,61.88,5.37,Cloudy
2860,4/30/2023,3:00:00,Spring,4.0,Sunday,17.06,1023.21,60.57,12.11,Windy
2868,4/30/2023,11:00:00,Spring,4.0,Sunday,16.79,1013.98,74.3,11.25,windy
2554,4/17/2023,9:00:00,Spring,4.0,monday,21.35,1012.1,26.3,6.21,windy
2163,4/1/2023,2:00:00,Spring,4.0,Saturday,19.23,1004,38.67,15.37,foggy
1749,3/14/2023,20:00:00,Spring,3.0,Tuesday,22.73,1021.59,45.54,10.21,rainy
3009,5/6/2023,8:00:00,Spring,5.0,Sat,17.38,1012.37,74.58,7.72,Cludy
2817,28-Apr-23,8:00:00,Spring,4.0,Friday,19.58,1023.93,59.21,16.85,Rainy
1094,2/15/2023,13:00:00,Winter,2.0,Wednesday,2.54,1014.08,69.92,15.88,FOGGY
3424,5/23/2023,15:00:00,Spring,5.0,Tuesday,27,1008.61,42.22,13.78,Cloudy
507,1/22/2023,2:00:00,Winter,1.0,Sunday,-7.1,1014.47,82.01,19.43,WINDY
2298,4/6/2023,17:00:00,Spring,4.0,Thursday,17.55,1025.88,40.91,1.15,Foggy
2227,4/3/2023,18:00:00,Spring,4.0,Monday,15.88,1006.88,66.01,2.77,STORMY
644,1/27/2023,19:00:00,Winter,1.0,Friday,6.5,1012.6,94.31,5.33,Cloudy
1972,3/24/2023,3:00:00,Spring,3.0,Friday,18.71,1016.8,72.56,2.07, Foggy
1346,2/26/2023,1:00:00,Winter,2.0,Sunday,5.07,1008.04,41.37,22.11,Windy
2325,4/7/2023,20:00:00,Spring,4.0,Friday,14.2,1007.32,56.95,5.62,Rainy 
2535,4/16/2023,14:00:00,Spring,4.0,Sunday,12.03,998.33,70.27,4.22,rainy
20,1/1/2023,19:00:00,Winter,1.0,Sunday,8.44,1010.61,56.38,0.07,SUNNY
1127,2/16/2023,22:00:00,WINTER,2.0,Thursday,6.93,1016.04,65.36,13.59,sunny
1135,2/17/2023,6:00:00,Winter,2.0,Friday,9.08,1010.57,51.72,16.6,Cludy
906,2/7/2023,17:00:00,Winter,2.0,Tuesday,1.14,1015.81,25.33,12.28,Rainy
860,2/5/2023,19:00:00,Winter,2.0,Sunday,10.87,1002.79,150,13.76,cloudy
2933,5/3/2023,4:00:00,Spring,5.0,Wednesday,15.5,1017.26,39.55,26.67,Foggy
614,1/26/2023,13:00:00,Winter,1.0,Thursday,7.66,1007.27,65.23,20.92, Foggy
233,1/10/2023,16:00:00,Winter,1.0,Tuesday,15.83,1012.47,46.67,23.29,STORMY
1900,3/21/2023,3:00:00,Spring,3.0,Tuesday,10.14,1004.58,69.91,13.53,SUNNY
2302,4/6/2023,21:00:00,Spring,4.0,Thursday,12.4,999.36,70.79,0.94,windy
2918,5/2/2023,13:00:00,Spring,5.0,Tuesday,17.51,999.53,30.8,12.05,cloudy
2763,4/26/2023,2:00:00,Spring,4.0,Wednesday,17.07,1030.37,76.67,1.97,STORMY
2261,4/5/2023,4:00:00,Spring,4.0,Wednesday,19.08,1015.37,61.05,1.05,SUNNY
2667,4/22/2023,2:00:00,Spring,4.0,Sat,21.39,1012.94,67.78,17.49,SUNNY
1176,2/18/2023,23:00:00,Winter,2.0,Saturday,3.04,1001.44,64.99,15.47,cloudy
1213,2/20/2023,12:00:00,Winter,2.0,Monday,5.19,1016.83,15.63,27.29,stormy
2052,3/27/2023,11:00:00,Spring,3.0,Monday,16.01,1009.43,64.18,2.64,Sunny 
